issn_1,issn_2,quartile,title,h_index,category
18253997,,Q3,European Transport - Trasporti Europei,26,
02532239,,Q3,Guangxue Xuebao/Acta Optica Sinica,43,
10611711,16155939,Q3,International Journal of Angiology,38,
13474065,00214922,Q3,"Japanese Journal of Applied Physics, Part 1: Regular Papers and Short Notes and Review Papers",183,
22396268,19747071,Q3,Journal of Agricultural Engineering,28,
16875249,16875257,Q3,Journal of Control Science and Engineering,28,
1793706X,10849467,Q3,Journal of Developmental Entrepreneurship,34,
23385847,20858272,Q3,Journal of Indonesian Economy and Business,10,
2687654X,,Q3,Mersin Photogrammetry Journal,6,
04696255,,Q3,Nase More,21,
19463855,19463901,Q3,SAE International Journal of Aerospace,25,
00380946,16083423,Q3,Solar System Research,32,
11092769,,Q3,WSEAS Transactions on Mathematics,26,
16369874,,-,Forum on Specification and Design Languages,13,
15841057,20655002,Q1,Cultura. International Journal of Philosophy of Culture and Axiology,10,
07181043,07160925,Q1,Estudios Atacamenos,24,
01361694,23124202,Q2,Bulleten' Pocvennogo Instituta Imeni V.V. Dokucaeva,7,
23864095,,Q2,European Journal of Human Movement,8,
27120554,,Q2,Heritage and Sustainable Development,11,
27318400,,Q2,High Temperature Corrosion of Materials,5,
18228038,18228011,Q2,Intellectual Economics,11,
22811559,00356190,Q2,Italian Review of Agricultural Economics,7,
14297426,20834535,Q2,Journal of Water and Land Development,27,
12342238,,Q2,Psychology of Language and Communication,16,
21727775,,Q2,Revista Fuentes,9,
00367281,16642848,Q2,Schweizer Archiv fur Tierheilkunde,33,
24121908,,Q3,Acta Biologica Sibirica,7,
02533782,,Q3,Acta Seismologica Sinica,32,
03250075,16683501,Q3,Archivos Argentinos de Pediatria,29,
10784535,,Q3,Creative Nursing,17,
20520573,,Q3,"Endocrinology, Diabetes and Metabolism Case Reports",17,
20082487,2008370X,Q3,Evidence Based Care Journal,14,
09726292,25901753,Q3,Indian Pacing and Electrophysiology Journal,33,
21532648,,Q3,International Journal of Prognostics and Health Management,30,
1006852X,,Q3,Jingangshi yu Moliao Moju Gongcheng/Diamond and Abrasives Engineering,14,
02544164,,Q3,Jisuanji Xuebao/Chinese Journal of Computers,64,
03733505,20375298,Q3,Matematiche,8,
17940915,,Q3,Ornitologia Colombiana,11,
13906291,13908618,Q3,Retos (Ecuador),12,
14056666,,Q3,Revista Mexicana de Investigacion Educativa,21,
13663666,20428790,Q3,Working with Older People,17,
22778047,,Q3,World Journal of Environmental Biosciences,7,
2322181X,23452005,Q4,Molecular Biology Research Communications,17,
05891019,,-,Annual International Conference of the IEEE Engineering in Medicine and Biology - Proceedings,104,
26939177,,-,"IEEE International Conference on Software Quality, Reliability and Security, QRS",9,
24718963,,-,"Proceedings - European Workshop on Visual Information Processing, EUVIP",13,
22142312,22142304,Q1,Asiascape: Digital Asia,11,
25099965,,Q1,International Journal of Latin American Religions,9,
17366518,22280987,Q1,Journal of Ethnology and Folkloristics,6,
14041634,,Q1,Journal of Intercultural Communication,12,
15751430,,Q1,Oralia,8,
15743012,10230807,Q1,Religion and Theology,12,
22252002,22252010,Q2,African Journal of Laboratory Medicine,18,
07745141,,Q2,Belgian Journal of Linguistics,21,
26053322,02129426,Q2,Boletin de la Asociacion de Geografos Espanoles,29,
2052465X,00207020,Q2,International Journal,32,
17445531,17445523,Q2,International Journal of Law in Context,31,
10826742,,Q2,Journal of Avian Medicine and Surgery,39,
2045855X,20458568,Q2,Journal of Brand Strategy,10,
17388228,,Q2,Journal of Korean Institute of Metals and Materials,23,
03436993,,Q2,Mathematical Intelligencer,30,
01296612,,Q2,Media Asia,16,
24523666,,Q2,Research Data Journal for the Humanities and Social Sciences,4,
01002945,,Q2,Revista Brasileira de Fruticultura,39,
22887474,22888063,Q2,Science Editing,17,
03539466,13339451,Q3,Acta Clinica Croatica,32,
01689673,,Q3,Acta Mathematicae Applicatae Sinica,35,
24131830,25001019,Q3,"Bulletin of the Tomsk Polytechnic University, Geo Assets Engineering",17,
24739510,,Q3,Case Studies in the Environment,11,
16409019,20844506,Q3,"Chemistry, Didactics, Ecology, Metrology",5,
18734251,1570162X,Q3,Current HIV Research,60,
00167789,1854620X,Q3,Geologija,11,
22123989,18715265,Q3,Infectious Disorders - Drug Targets,63,
24683574,,Q3,International Journal of Surgery Protocols,10,
25180169,24109991,Q3,Journal of Education and e-Learning Research,14,
24238112,,Q3,Journal of Insect Biodiversity and Systematics,8,
00934666,,Q3,Mycotaxon,49,
03427536,23675365,Q3,Nota Lepidopterologica,19,
19589190,16342941,Q3,Population,40,
19733909,,Q3,Review of Economic Analysis,7,
19823134,00347612,Q3,Revista de Administracao Publica,26,
16074041,,Q3,Revista Electronica de Investigacion Educativa,22,
26665727,,Q3,Thrombosis Update,8,
0371750X,21655456,Q3,Transactions of the Indian Ceramic Society,26,
15360253,08948771,Q3,Ultrasound Quarterly,45,
24520144,,Q4,Gene Reports,26,
27824861,,Q1,Eposovedenie,4,
00348341,19883188,Q1,Revista de Indias,18,
23938617,23949872,Q1,Society and Culture in South Asia,7,
2669218X,16484444,Q2,Acta Linguistica Lithuanica,4,
18756646,15734072,Q2,Current Bioactive Compounds,31,
13639811,14698382,Q2,Indonesia and the Malay World,23,
10286276,,Q2,"Iranian Journal of Science and Technology, Transaction A: Science",36,
27691357,27691365,Q2,Japanese Journal of Sociology,19,
23391995,23560851,Q2,Makara Journal of Science,9,
12302945,,Q3,Archives of Civil Engineering,21,
2948295X,,Q3,Discover Space,45,
0975928X,,Q3,Electronic Journal of Plant Breeding,17,
01692968,,Q3,Fundamenta Informaticae,74,
1554964X,15549658,Q3,GENEVA Risk and Insurance Review,25,
19956681,,Q3,Jordan Journal of Earth and Environmental Sciences,7,
2562783X,,Q3,Journal of Education Human Resources,7,
24249149,24249130,Q3,Journal of Micromechanics and Molecular Physics,18,
21487847,,Q3,Journal of Thermal Engineering,23,
1985207X,,Q3,Malaysian Family Physician,22,
03014223,,Q3,New Zealand Journal of Zoology,40,
14513994,,Q3,Nuclear Technology and Radiation Protection,21,
1578178X,00338338,Q3,Radiologia,22,
27724352,27724344,Q3,Recent Advances in Anti-Infective Drug Discovery,39,
19834195,,Q3,Revista IBRACON de Estruturas e Materiais,10,
2568020X,25678833,Q3,Zeitschrift fur Technikfolgenabschatzung in Theorie und Praxis / Journal for Technology Assessment in Theory and Practice,6,
17552923,17552931,Q1,Anthropological Journal of European Cultures,13,
01233432,,Q1,Ikala,14,
18287344,22402950,Q1,Qwerty,10,
07346018,1533855X,Q1,Representations,43,
15555860,17419166,Q2,Democracy and Security,18,
0378777X,,Q2,Environmental Policy and Law,17,
21678707,,Q2,Expert Opinion on Orphan Drugs,29,
0862867X,,Q2,Horticultural Science,33,
14789647,14789655,Q2,International Journal of Intellectual Property Management,14,
1815347X,,Q2,Journal of Contemporary European Research,24,
24099287,,Q2,Philosophies,16,
20797567,21834105,Q2,Plato Journal,3,
01675427,19967292,Q3,Aquatic Mammals,35,
18764401,18729312,Q3,Artery Research,25,
15848663,,Q3,Chalcogenide Letters,36,
07167776,07190646,Q3,Cubo,7,
15734110,18756727,Q3,Current Analytical Chemistry,40,
18756786,15734137,Q3,Current Nanoscience,55,
2664777X,,Q3,Frontiers of Oral and Maxillofacial Medicine,7,
10008527,,Q3,Geoscience,13,
20751109,20751087,Q3,Gyroscopy and Navigation,25,
23081163,25422308,Q3,Health Risk Analysis,12,
10242708,,Q3,Hong Kong Medical Journal,59,
09731458,09749845,Q3,Indian Journal of Physics,47,
1088467X,15714128,Q3,Intelligent Data Analysis,55,
19257066,,Q3,International Journal of Alcohol and Drug Research,4,
14480220,,Q3,International Journal of Training Research,17,
15428052,,Q3,Journal of Culinary Science and Technology,28,
2458942X,,Q3,Journal of Fish Taxonomy,10,
21905983,,Q3,Journal of Mathematics in Industry,19,
09728821,09746900,Q3,Journal of Optics (India),28,
03507599,18212808,Q3,Journal of the Geographical Institute Jovan Cvijic SASA,10,
29501946,,Q3,Microbe (Netherlands),6,
23406305,11301473,Q3,Neurocirugia,26,
18743501,,Q3,Open Psychology Journal,18,
23916060,20818858,Q3,Operations Research and Decisions,8,
1934807X,1541308X,Q3,Physics of Wave Phenomena,22,
22211268,16070658,Q3,South African Journal of Clinical Nutrition,28,
20586124,,Q3,Spinal Cord Series and Cases,21,
02125919,,Q3,Thalassas,17,
13011111,,Q3,Turkish Journal of Field Crops,28,
17563488,02628104,Q3,Waterlines,26,
10006923,,Q3,Zhongguo Huanjing Kexue/China Environmental Science,41,
23255161,00043125,Q1,Art Education,30,
1358684X,,Q1,Changing English,23,
17102774,,Q1,Healthcare Quarterly,42,
13602365,14664410,Q1,Journal of Architecture,25,
23052546,02513420,Q2,Derecho PUCP,5,
17476763,15499324,Q2,Journal for International Business and Entrepreneurship Development,14,
20137087,,Q2,Journal of Accessibility and Design for All,8,
17504589,25157949,Q2,Journal of Perioperative Practice,22,
23368268,2336825X,Q2,New Perspectives,15,
1087724X,,Q2,Public Works Management and Policy,32,
24146722,23041013,Q2,Review of Integrative Business and Economics Research,9,
12332356,20835736,Q3,Acta Chromatographica,33,
24233447,,Q3,Algebraic Structures and their Applications,5,
16178106,14306395,Q3,Applied Rheology,37,
15738205,10634258,Q3,Atomic Energy,25,
16579534,01208322,Q3,Colombia Medica,27,
15788423,,Q3,Cuadernos de Psicologia del Deporte,28,
13455834,18811019,Q3,Current Herpetology,21,
23787007,21603855,Q3,Functional Foods in Health and Disease,30,
03715736,,Q3,Geological Review,15,
21565570,2158107X,Q3,International Journal of Advanced Computer Science and Applications,58,
07374607,,Q3,Journal of Accounting Literature,26,
14685922,00218774,Q3,Journal of Analytical Psychology,30,
22460918,,Q3,Journal of Problem Based Learning in Higher Education,7,
00232165,14393999,Q3,Klinische Monatsblatter fur Augenheilkunde,43,
21865116,2187137X,Q3,Mass Spectrometry,8,
15214052,09335137,Q3,Materialwissenschaft und Werkstofftechnik,47,
0249633X,22753230,Q3,Memoires de la Societe Mathematique de France,3,
13196138,,Q3,Neurosciences,31,
16083288,10663622,Q3,Radiochemistry,33,
24464732,24464740,Q3,Research on Biomedical Engineering,26,
2173917X,03774732,Q3,Revista Espanola de Medicina Legal,15,
14230402,10166262,Q3,Verhaltenstherapie,28,
25728288,,Q3,Vietnam Journal of Chemistry,18,
10035257,27730751,Q3,World Journal of Acupuncture - Moxibustion,11,
2639541X,,Q3,World Water Policy,11,
13476297,13470442,Q4,Chem-Bio Informatics Journal,11,
00191442,,Q4,Ideggyogyaszati Szemle,24,
23006579,,Q1,Open Theology,12,
26895293,26895307,Q2,All Life,50,
23253290,,Q2,Dialogic Pedagogy,9,
23005009,23533978,Q2,Journal of Horticultural Research,18,
23454792,,Q2,Journal of Midwifery and Reproductive Health,10,
19376537,19376529,Q2,Journal of Radio and Audio Media,20,
15730492,00225363,Q2,Journal of Value Inquiry,23,
21936218,21936226,Q2,Medizinische Klinik - Intensivmedizin und Notfallmedizin,21,
18110398,1811038X,Q2,Mir Rossii,11,
19114788,,Q2,Studies in Social Justice,23,
26738112,,Q3,COVID,13,
26033186,02053640,Q3,Historia Naturalis Bulgarica,5,
15551237,15551229,Q3,"Interdisciplinary Journal of Information, Knowledge, and Management",32,
17558050,17558069,Q3,International Journal of Data Analysis Techniques and Strategies,20,
16866576,26730014,Q3,International Journal of Geoinformatics,15,
19416253,19416261,Q3,International Journal of Sociotechnology and Knowledge Development,17,
1743761X,17437601,Q3,International Journal of Sustainable Development and Planning,28,
16734831,,Q3,Journal of Ecology and Rural Environment,24,
22238379,22216529,Q3,"Journal of Engineering, Project, and Production Management",12,
20819943,,Q3,Journal of Geodetic Science,23,
19349408,10634576,Q3,Journal of Superhard Materials,28,
0948695X,09486968,Q3,Journal of Universal Computer Science,59,
22897232,,Q3,Jurnal Tribologi,14,
20440588,,Q3,New Disease Reports,12,
15579794,10601872,Q3,Operative Techniques in Sports Medicine,38,
1587379X,03246051,Q3,Periodica Polytechnica Mechanical Engineering,28,
2365659X,,Q3,Physical Sciences Reviews,31,
20472900,20472897,Q3,Practical Diabetes,29,
03735893,09746919,Q3,Proceedings of the Zoological Society,20,
11300108,,Q3,Revista Espanola de Enfermedades Digestivas,45,
19463960,19463952,Q3,SAE International Journal of Fuels and Lubricants,56,
20785585,20785976,Q3,South African Journal of Business Management,24,
24133973,,Q3,Traditional Medicine Research,10,
13066048,,Q4,International Electronic Journal of Algebra,9,
18272517,,Q4,Psicologia Sociale,15,
2835947X,27679357,-,IEEE International Conference on Multisensor Fusion and Integration for Intelligent Systems,34,
21619646,21619654,-,"International Conference on Wireless and Mobile Computing, Networking and Communications",34,
19483287,19483295,-,"Proceedings - International Symposium on Quality Electronic Design, ISQED",39,
01489267,15315169,Q1,Computer Music Journal,49,
14116855,25484737,Q1,Jurnal Studi Ilmu-ilmu al-Qur'an dan Hadis,3,
01326503,23450045,Q2,Baltistica,3,
23686820,12059838,Q2,Canadian Journal of Respiratory Therapy,18,
12331821,,Q2,Foundations of Science,32,
15878694,,Q2,Informacios Tarsadalom,7,
25619179,,Q2,International Journal of Men's Social and Community Health,8,
2051820X,20518196,Q2,Journal of Community Archaeology and Heritage,17,
08576149,,Q2,"Journal of Metals, Materials and Minerals",15,
13027050,,Q2,Journal of Tekirdag Agricultural Faculty,9,
24056103,2405609X,Q2,Karbala International Journal of Modern Science,33,
26676753,,Q2,Language Teaching Research Quarterly,10,
22713654,22713646,Q2,Metallurgical Research and Technology,28,
20877811,24068799,Q2,Nurse Media Journal of Nursing,8,
18678319,21967148,Q2,STUF - Language Typology and Universals,22,
11795484,,Q3,"Clinical Medicine Insights: Circulatory, Respiratory and Pulmonary Medicine",23,
03854213,13488147,Q3,IEEJ Transactions on Power and Energy,28,
09756906,00195200,Q3,Indian Journal of Genetics and Plant Breeding,25,
15426580,21945748,Q3,International Journal of Chemical Reactor Engineering,47,
17428297,17428300,Q3,International Journal of Exergy,39,
16870425,01611712,Q3,International Journal of Mathematics and Mathematical Sciences,46,
21570272,07924259,Q3,Invertebrate Reproduction and Development,42,
16404920,,Q3,Inzynieria Mineralna,14,
2347193X,22114122,Q3,Journal of Cardiovascular Echography,17,
18224199,16486897,Q3,Journal of Environmental Engineering and Landscape Management,34,
23455764,23455756,Q3,Journal of Nursing and Midwifery Sciences,9,
19767277,22881468,Q3,KSII Transactions on Internet and Information Systems,44,
00762997,,Q3,Malacologia,41,
20085249,20085230,Q3,Middle East Journal of Digestive Diseases,12,
23850442,23850922,Q3,Natural History Sciences,11,
22992847,0032373X,Q3,Polski Przeglad Chirurgiczny,23,
20730659,,Q3,Rastitel'nost' Rossii,8,
15693988,09276467,Q3,Russian Journal of Numerical Analysis and Mathematical Modelling,25,
00393320,,Q3,Studia Psychologica,24,
22186778,,Q3,Translational Breast Cancer Research,6,
13443542,,Q4,Electrochemistry,49,
21593469,21593477,-,"Proceedings of IEEE Computer Society Annual Symposium on VLSI, ISVLSI",33,
22204792,22204806,-,Proceedings of the International Conference on New Interfaces for Musical Expression,44,
19343876,00219231,Q1,Journal of Biblical Literature,34,
17984769,20530684,Q1,Journal of Language Teaching and Research,23,
15738264,00063134,Q2,Biologia Plantarum,97,
1758101X,14777509,Q2,Clinical Ethics,23,
16784588,00115258,Q2,Dados,32,
02148676,23864702,Q2,Doxa. Cuadernos de Filosofia del Derecho,6,
00140309,14390302,Q2,Erwerbs-Obstbau,24,
1715720X,,Q2,Evidence Based Library and Information Practice,21,
00157473,,Q2,Forest Products Journal,62,
02190249,17936322,Q2,International Journal of Theoretical and Applied Finance,40,
23412216,,Q2,Revista de Derecho Civil,8,
1840118X,,Q2,South East European Journal of Economics and Business,20,
25000462,25003259,Q2,Vavilovskii Zhurnal Genetiki i Selektsii,17,
02604027,,Q2,World Futures,21,
00954829,,Q3,Advances and technical standards in neurosurgery,32,
2423480X,,Q3,Auditory and Vestibular Research,6,
00068055,14374323,Q3,Botanica Marina,69,
20906455,20906447,Q3,Case Reports in Dentistry,21,
23737484,,Q3,Communications in Statistics Case Studies Data Analysis and Applications,9,
22237038,22264116,Q3,Cybernetics and Physics,12,
